,State,StateFIPS,CountyFIPS,Med_Income,Med_Income_White,Med_Income_Black,Med_Income_Nat_Am,Med_Income_Asian,Hispanic
12,AK,02,013,61518.0,72639.0,31250.0,54750.0,62679.0,51250.0
13,AK,02,016,84306.0,97321.0,93750.0,48750.0,81250.0,77500.0
14,AK,02,020,78326.0,87235.0,50535.0,53935.0,63757.0,53926.0
15,AK,02,050,51012.0,92647.0,73661.0,41594.0,110625.0,160114.0
16,AK,02,060,79750.0,88000.0,,63333.0,,25625.0
17,AK,02,068,81544.0,81029.0,,47500.0,,
18,AK,02,070,54173.0,81161.0,,42212.0,,86458.0
19,AK,02,090,71068.0,74242.0,56353.0,48333.0,56339.0,55284.0
20,AK,02,100,58750.0,67888.0,,45714.0,,
21,AK,02,105,52419.0,64000.0,,35625.0,,68500.0
22,AK,02,110,85746.0,90553.0,106964.0,57821.0,80893.0,76083.0
23,AK,02,122,63684.0,64663.0,122660.0,46458.0,58125.0,64148.0
24,AK,02,130,64222.0,73313.0,,45536.0,45859.0,83250.0
25,AK,02,150,70887.0,82857.0,26827.0,48179.0,56585.0,87000.0
26,AK,02,158,38229.0,63750.0,,37238.0,155417.0,64167.0
27,AK,02,164,50781.0,72500.0,,38482.0,,
28,AK,02,170,72983.0,74141.0,55577.0,56724.0,53789.0,77367.0
29,AK,02,180,48868.0,85455.0,,37277.0,78056.0,86607.0
30,AK,02,185,72576.0,86250.0,107500.0,59554.0,126964.0,88563.0
31,AK,02,188,63648.0,99444.0,,52227.0,69375.0,
32,AK,02,195,67935.0,64813.0,,60417.0,61875.0,106250.0
33,AK,02,198,48523.0,53185.0,31250.0,42404.0,,
34,AK,02,220,70376.0,81029.0,143125.0,40625.0,75000.0,58333.0
35,AK,02,230,69318.0,72589.0,,43750.0,,54479.0
36,AK,02,240,62670.0,71349.0,51563.0,20774.0,33750.0,78750.0
37,AK,02,261,78810.0,82090.0,,45000.0,105417.0,
38,AK,02,275,48603.0,53295.0,,31250.0,51250.0,
39,AK,02,282,72500.0,76250.0,,45625.0,127188.0,
40,AK,02,290,38491.0,63000.0,,29750.0,76250.0,
12,AL,01,001,51281.0,56854.0,32073.0,,2499.0,61296.0
13,AL,01,003,50254.0,52594.0,26967.0,92670.0,36250.0,42468.0
14,AL,01,005,32964.0,45039.0,21171.0,,,27132.0
15,AL,01,007,38678.0,42263.0,27793.0,,,43750.0
16,AL,01,009,45813.0,46601.0,31507.0,61310.0,,35271.0
17,AL,01,011,31938.0,52930.0,24595.0,,,
18,AL,01,013,32229.0,42922.0,23453.0,,90833.0,
19,AL,01,015,41703.0,46399.0,26071.0,48409.0,,30575.0
20,AL,01,017,34177.0,42336.0,25442.0,,62417.0,
21,AL,01,019,36296.0,36679.0,32973.0,,11313.0,
22,AL,01,021,41627.0,43395.0,35189.0,83564.0,22981.0,28939.0
23,AL,01,023,33536.0,45321.0,21661.0,,,
24,AL,01,025,32011.0,41390.0,19650.0,,,2499.0
25,AL,01,027,35327.0,37166.0,30343.0,12679.0,,24914.0
26,AL,01,029,38056.0,38886.0,30335.0,,,17431.0
27,AL,01,031,46729.0,51998.0,26605.0,46607.0,39063.0,32372.0
28,AL,01,033,40576.0,44296.0,28778.0,,,30994.0
29,AL,01,035,24900.0,32746.0,17366.0,,,13365.0
30,AL,01,037,31212.0,42727.0,23473.0,,,
31,AL,01,039,36444.0,39636.0,21875.0,26389.0,33177.0,51131.0
32,AL,01,041,36022.0,42771.0,21614.0,55227.0,,72868.0
33,AL,01,043,38971.0,39378.0,33333.0,,,21888.0
34,AL,01,045,45028.0,49655.0,26807.0,43088.0,73636.0,25115.0
35,AL,01,047,27306.0,51431.0,20462.0,,49583.0,
36,AL,01,049,38192.0,38909.0,27629.0,,65114.0,27912.0
37,AL,01,051,53555.0,58246.0,34370.0,48563.0,49342.0,29038.0
38,AL,01,053,32330.0,39557.0,21925.0,32321.0,,
39,AL,01,055,39220.0,41841.0,24950.0,35387.0,120714.0,35795.0
40,AL,01,057,34680.0,36892.0,17270.0,,,30625.0
41,AL,01,059,35372.0,36562.0,27340.0,27529.0,,34308.0
42,AL,01,061,36024.0,37725.0,24296.0,34063.0,,35023.0
43,AL,01,063,20541.0,45136.0,17731.0,,,
44,AL,01,065,32714.0,47035.0,25127.0,,,34055.0
45,AL,01,067,41997.0,50725.0,22207.0,,,41477.0
46,AL,01,069,41571.0,48967.0,24982.0,35662.0,45000.0,34063.0
47,AL,01,071,37745.0,38158.0,20238.0,48947.0,,21840.0
48,AL,01,073,45610.0,60497.0,31867.0,35396.0,55052.0,34768.0
49,AL,01,075,35450.0,37267.0,19792.0,,,
50,AL,01,077,43125.0,45208.0,25992.0,22697.0,59750.0,36034.0
51,AL,01,079,40003.0,40061.0,30417.0,50372.0,28472.0,28482.0
52,AL,01,081,44570.0,50270.0,29991.0,,52870.0,40330.0
53,AL,01,083,49570.0,51636.0,38971.0,,,30285.0
54,AL,01,085,25876.0,56045.0,19510.0,,,
55,AL,01,087,30738.0,39335.0,28249.0,23750.0,,64271.0
56,AL,01,089,57993.0,66922.0,35950.0,49044.0,64365.0,43009.0
57,AL,01,091,32042.0,54205.0,20262.0,,,
58,AL,01,093,32299.0,32698.0,27727.0,70972.0,36010.0,35757.0
59,AL,01,095,38983.0,39540.0,25688.0,,93125.0,24069.0
60,AL,01,097,43809.0,53398.0,28066.0,42353.0,48063.0,40875.0
61,AL,01,099,27257.0,37849.0,17029.0,50536.0,,14554.0
62,AL,01,101,44369.0,61342.0,34180.0,61684.0,72083.0,39923.0
63,AL,01,103,45751.0,48739.0,25944.0,101364.0,62917.0,34331.0
64,AL,01,105,24537.0,43906.0,19336.0,,,
65,AL,01,107,30330.0,41392.0,18722.0,,,36833.0
66,AL,01,109,32825.0,44427.0,21852.0,47188.0,,30375.0
67,AL,01,111,36924.0,40027.0,28219.0,,,
68,AL,01,113,37049.0,44182.0,30005.0,21734.0,,67639.0
69,AL,01,115,51859.0,53010.0,42069.0,,107875.0,48042.0
70,AL,01,117,70187.0,72574.0,58780.0,61964.0,81713.0,40143.0
71,AL,01,119,19501.0,48636.0,15730.0,,70000.0,
72,AL,01,121,35155.0,40996.0,24692.0,28681.0,129936.0,33661.0
73,AL,01,123,39206.0,47741.0,23739.0,11216.0,,27911.0
74,AL,01,125,46565.0,55568.0,31879.0,37361.0,42649.0,39005.0
75,AL,01,127,35843.0,36618.0,24898.0,,,30725.0
76,AL,01,129,42811.0,44052.0,32361.0,53409.0,,39583.0
77,AL,01,131,23750.0,43516.0,18154.0,,,
78,AL,01,133,33194.0,33770.0,,22857.0,,28205.0
12,AR,05,001,36411.0,42928.0,26242.0,,,27125.0
13,AR,05,003,34263.0,41506.0,18810.0,,,31333.0
14,AR,05,005,35396.0,35458.0,,,,61667.0
15,AR,05,007,56239.0,55511.0,56509.0,44457.0,81290.0,43154.0
16,AR,05,009,39251.0,39736.0,,10170.0,69297.0,50404.0
17,AR,05,011,33701.0,42250.0,22500.0,,,26536.0
18,AR,05,013,36899.0,43032.0,27891.0,,,34750.0
19,AR,05,015,36897.0,37029.0,,,,35075.0
20,AR,05,017,28913.0,43224.0,20722.0,,,
21,AR,05,019,35031.0,39805.0,22136.0,,45938.0,35278.0
22,AR,05,021,32552.0,32251.0,,67143.0,,34779.0
23,AR,05,023,42905.0,43417.0,,57794.0,,21563.0
24,AR,05,025,43158.0,46296.0,21000.0,,,
25,AR,05,027,36619.0,50998.0,20254.0,11518.0,,21835.0
26,AR,05,029,37732.0,39860.0,30598.0,31875.0,,20431.0
27,AR,05,031,42475.0,45806.0,23202.0,25074.0,58452.0,27139.0
28,AR,05,033,41268.0,41283.0,26806.0,56176.0,40417.0,28695.0
29,AR,05,035,38004.0,56377.0,25553.0,,62016.0,29967.0
30,AR,05,037,38103.0,40965.0,21675.0,,58542.0,
31,AR,05,039,34084.0,41102.0,26775.0,,48304.0,
32,AR,05,041,27197.0,42783.0,17373.0,,,21678.0
33,AR,05,043,32819.0,43676.0,17469.0,,,27736.0
34,AR,05,045,51223.0,55041.0,29229.0,,48721.0,35547.0
35,AR,05,047,39285.0,39541.0,,35364.0,,13778.0
36,AR,05,049,37066.0,36749.0,,21250.0,,21250.0
37,AR,05,051,38733.0,40935.0,21917.0,31300.0,,29423.0
38,AR,05,053,46171.0,46808.0,28711.0,23462.0,,19091.0
39,AR,05,055,41286.0,41224.0,,52578.0,,36301.0
40,AR,05,057,32122.0,37732.0,24145.0,,,20965.0
41,AR,05,059,40000.0,42384.0,22794.0,,,35676.0
42,AR,05,061,34229.0,40757.0,22636.0,,,34861.0
43,AR,05,063,36265.0,36948.0,21810.0,2499.0,,30238.0
44,AR,05,065,32630.0,32718.0,,,,71250.0
45,AR,05,067,31261.0,32459.0,22179.0,,,
46,AR,05,069,36747.0,46712.0,29051.0,,57330.0,23281.0
47,AR,05,071,34139.0,35176.0,12500.0,33333.0,32917.0,30070.0
48,AR,05,073,31194.0,41726.0,18917.0,,,
49,AR,05,075,32379.0,32373.0,,60469.0,,
50,AR,05,077,28393.0,38894.0,19779.0,,,
51,AR,05,079,32580.0,41220.0,20252.0,,,30550.0
52,AR,05,081,36205.0,39588.0,24578.0,110625.0,,
53,AR,05,083,35325.0,36390.0,25543.0,250001.0,34000.0,
54,AR,05,085,53631.0,55487.0,25096.0,,65372.0,40500.0
55,AR,05,087,37691.0,37747.0,,,,35128.0
56,AR,05,089,34195.0,34137.0,,72431.0,,17788.0
57,AR,05,091,40317.0,46144.0,27182.0,,,41029.0
58,AR,05,093,34612.0,41279.0,25317.0,,31765.0,27438.0
59,AR,05,095,27647.0,36352.0,15625.0,,,
60,AR,05,097,33037.0,33771.0,,80486.0,,63056.0
61,AR,05,099,30691.0,37540.0,24136.0,18173.0,,
62,AR,05,101,34536.0,34583.0,,58281.0,,
63,AR,05,103,31293.0,42348.0,21455.0,,,20208.0
64,AR,05,105,42346.0,43539.0,,,,
65,AR,05,107,26844.0,43491.0,20277.0,,,
66,AR,05,109,33097.0,33968.0,,,,19917.0
67,AR,05,111,33070.0,35219.0,18276.0,26635.0,,22039.0
68,AR,05,113,33702.0,34098.0,,,,29545.0
69,AR,05,115,39810.0,40302.0,37102.0,35536.0,63233.0,32760.0
70,AR,05,117,35833.0,39059.0,23333.0,,,
71,AR,05,119,46140.0,56369.0,31768.0,34158.0,62254.0,33789.0
72,AR,05,121,34044.0,34327.0,,,,13348.0
73,AR,05,123,32105.0,36982.0,25924.0,,,20333.0
74,AR,05,125,55817.0,57215.0,43631.0,28546.0,58375.0,51443.0
75,AR,05,127,37321.0,37788.0,,,66250.0,34079.0
76,AR,05,129,33083.0,33300.0,,15682.0,,40313.0
77,AR,05,131,38575.0,40849.0,21563.0,44592.0,42732.0,29090.0
78,AR,05,133,36579.0,38305.0,22824.0,,,29724.0
79,AR,05,135,30691.0,30665.0,,32188.0,243750.0,
80,AR,05,137,29264.0,29322.0,,,,
81,AR,05,139,38678.0,48060.0,26845.0,33571.0,71339.0,30792.0
82,AR,05,141,32312.0,32155.0,,,,36042.0
83,AR,05,143,43524.0,46302.0,31528.0,27794.0,50938.0,36705.0
84,AR,05,145,42554.0,43432.0,24738.0,,,23924.0
85,AR,05,147,28993.0,31193.0,20863.0,,,
86,AR,05,149,37804.0,38631.0,,90893.0,25671.0,36282.0
12,AZ,04,001,31757.0,42488.0,31761.0,25600.0,59632.0,34178.0
13,AZ,04,003,45075.0,46090.0,66734.0,,61761.0,35446.0
14,AZ,04,005,50234.0,55850.0,29613.0,37171.0,34792.0,46345.0
15,AZ,04,007,39751.0,40745.0,,26274.0,82847.0,40048.0
16,AZ,04,009,45964.0,47676.0,,27984.0,69010.0,46223.0
17,AZ,04,011,51628.0,48375.0,100682.0,90446.0,,46000.0
18,AZ,04,012,34466.0,35247.0,,30083.0,,36610.0
19,AZ,04,013,54229.0,56337.0,39059.0,41137.0,70947.0,40294.0
20,AZ,04,015,38488.0,38500.0,30859.0,36111.0,56756.0,32186.0
21,AZ,04,017,35921.0,45641.0,,24805.0,42396.0,33107.0
22,AZ,04,019,46162.0,48801.0,36278.0,29877.0,45337.0,36745.0
23,AZ,04,021,49477.0,50501.0,52107.0,26310.0,66494.0,43213.0
24,AZ,04,023,40140.0,41819.0,101563.0,,73472.0,34613.0
25,AZ,04,025,44748.0,45086.0,50781.0,37228.0,71563.0,36870.0
26,AZ,04,027,40743.0,41798.0,44348.0,26896.0,69716.0,35293.0
12,CA,06,001,75619.0,82824.0,42093.0,52793.0,95216.0,57291.0
13,CA,06,003,52917.0,59423.0,,35625.0,,
14,CA,06,005,54171.0,54719.0,,37578.0,107995.0,31971.0
15,CA,06,007,43444.0,44755.0,27031.0,40987.0,39435.0,35563.0
16,CA,06,009,53233.0,55242.0,,,,54750.0
17,CA,06,011,52168.0,54123.0,,55208.0,,45092.0
18,CA,06,013,80185.0,85459.0,50343.0,56250.0,100536.0,58299.0
19,CA,06,015,40847.0,42245.0,9141.0,50689.0,,24340.0
20,CA,06,017,69584.0,70097.0,98140.0,48958.0,116625.0,47863.0
21,CA,06,019,45233.0,50386.0,26110.0,36631.0,50683.0,36022.0
22,CA,06,021,39349.0,41957.0,26389.0,36483.0,19181.0,35973.0
23,CA,06,023,42197.0,44095.0,28504.0,27097.0,32823.0,35800.0
24,CA,06,025,41079.0,42589.0,57321.0,36250.0,81128.0,37110.0
25,CA,06,027,45955.0,46694.0,65625.0,37148.0,,45514.0
26,CA,06,029,49026.0,50315.0,32429.0,33876.0,71908.0,39686.0
27,CA,06,031,46481.0,48190.0,40991.0,38816.0,63568.0,37384.0
28,CA,06,033,35578.0,37724.0,24111.0,32750.0,42075.0,31597.0
29,CA,06,035,51555.0,51130.0,48500.0,61905.0,,46667.0
30,CA,06,037,56196.0,62124.0,40665.0,46394.0,66356.0,45320.0
31,CA,06,039,45073.0,45095.0,35661.0,33516.0,53889.0,39124.0
32,CA,06,041,93257.0,101129.0,54225.0,,89630.0,48813.0
33,CA,06,043,47681.0,48529.0,,46111.0,,37976.0
34,CA,06,045,42980.0,44531.0,19323.0,30598.0,49500.0,35090.0
35,CA,06,047,42462.0,45504.0,32605.0,35347.0,50354.0,37404.0
36,CA,06,049,37860.0,38375.0,,35385.0,32813.0,26445.0
37,CA,06,051,56944.0,61066.0,,,86250.0,45076.0
38,CA,06,053,58783.0,59228.0,59634.0,58361.0,68208.0,48236.0
39,CA,06,055,71379.0,72220.0,73003.0,50369.0,99486.0,52459.0
40,CA,06,057,56521.0,56538.0,,60134.0,71462.0,45869.0
41,CA,06,059,76509.0,79914.0,66555.0,55123.0,80739.0,56510.0
42,CA,06,061,73948.0,73888.0,85580.0,60563.0,102714.0,54294.0
43,CA,06,063,47333.0,48809.0,,38377.0,23355.0,30918.0
44,CA,06,065,56603.0,58994.0,52127.0,46960.0,71601.0,48510.0
45,CA,06,067,55987.0,60420.0,38792.0,48547.0,61374.0,45042.0
46,CA,06,069,71077.0,71115.0,75972.0,63750.0,92727.0,59295.0
47,CA,06,071,53433.0,55421.0,40705.0,41581.0,72134.0,49633.0
48,CA,06,073,64309.0,65480.0,50227.0,56297.0,81673.0,47896.0
49,CA,06,075,81294.0,100091.0,29800.0,36198.0,69577.0,57948.0
50,CA,06,077,53274.0,56313.0,37428.0,37697.0,61128.0,44550.0
51,CA,06,079,60691.0,61694.0,63224.0,46250.0,59421.0,48178.0
52,CA,06,081,93623.0,97207.0,56213.0,70792.0,107531.0,61383.0
53,CA,06,083,63985.0,66814.0,51695.0,57699.0,68710.0,49516.0
54,CA,06,085,96310.0,94691.0,64219.0,55508.0,116152.0,61124.0
55,CA,06,087,67256.0,69441.0,63977.0,32056.0,68528.0,48648.0
56,CA,06,089,44620.0,45180.0,39193.0,40240.0,45983.0,36457.0
57,CA,06,091,42833.0,42396.0,,,,18194.0
58,CA,06,093,37170.0,38610.0,17784.0,22230.0,39500.0,30472.0
59,CA,06,095,66828.0,71497.0,50790.0,50324.0,83281.0,55834.0
60,CA,06,097,64240.0,66800.0,60091.0,53208.0,69885.0,51334.0
61,CA,06,099,50125.0,51489.0,37772.0,37049.0,57620.0,42964.0
62,CA,06,101,52017.0,53549.0,57432.0,55156.0,51821.0,40639.0
63,CA,06,103,41001.0,40919.0,,38125.0,58109.0,43545.0
64,CA,06,105,34974.0,35474.0,,18205.0,,
65,CA,06,107,42031.0,42513.0,22458.0,36199.0,57851.0,34677.0
66,CA,06,109,50306.0,50883.0,30972.0,43182.0,52330.0,48225.0
67,CA,06,111,77348.0,76839.0,74474.0,59457.0,103602.0,59009.0
68,CA,06,113,54989.0,59421.0,36208.0,53810.0,46215.0,46885.0
69,CA,06,115,46892.0,48312.0,37386.0,31712.0,52528.0,41341.0
12,CO,08,001,58946.0,60451.0,43031.0,56750.0,58984.0,46978.0
13,CO,08,003,32395.0,32353.0,24931.0,54000.0,,24268.0
14,CO,08,005,63265.0,68266.0,46143.0,44038.0,66821.0,44998.0
15,CO,08,007,46646.0,48588.0,,,,35361.0
16,CO,08,009,38000.0,38833.0,,,,32500.0
17,CO,08,011,36791.0,37982.0,,8929.0,,31154.0
18,CO,08,013,70961.0,72616.0,52284.0,38409.0,74525.0,42344.0
19,CO,08,014,81898.0,82961.0,,,90586.0,62424.0
20,CO,08,015,51092.0,50909.0,,,,33750.0
21,CO,08,017,52554.0,52609.0,,,,36806.0
22,CO,08,019,67710.0,68680.0,28510.0,,,28173.0
23,CO,08,021,36652.0,36675.0,,,,30030.0
24,CO,08,023,31321.0,31286.0,,13214.0,,24292.0
25,CO,08,025,31151.0,31389.0,,13750.0,53194.0,16989.0
26,CO,08,027,35000.0,35636.0,26833.0,,,
27,CO,08,029,42452.0,42613.0,,33750.0,36743.0,35710.0
28,CO,08,031,53637.0,58585.0,33139.0,37257.0,51968.0,38740.0
29,CO,08,033,31875.0,32057.0,,,,36346.0
30,CO,08,035,102964.0,103212.0,109333.0,66442.0,103926.0,92710.0
31,CO,08,037,72214.0,74237.0,53015.0,54637.0,51943.0,52067.0
32,CO,08,039,84963.0,84336.0,105526.0,,,61451.0
33,CO,08,041,58206.0,61208.0,47271.0,41645.0,60311.0,43176.0
34,CO,08,043,40423.0,40451.0,,28478.0,,41794.0
35,CO,08,045,56590.0,58930.0,34639.0,,33686.0,43764.0
36,CO,08,047,65670.0,66210.0,,,,39643.0
37,CO,08,049,63628.0,64840.0,37308.0,,,33506.0
38,CO,08,051,48071.0,48628.0,,101563.0,,31454.0
39,CO,08,053,57083.0,57875.0,,,,
40,CO,08,055,31715.0,32833.0,,43240.0,,25049.0
41,CO,08,057,46014.0,46892.0,,,,38750.0
42,CO,08,059,70164.0,70920.0,45554.0,68851.0,71856.0,51220.0
43,CO,08,061,40304.0,40439.0,,,,41563.0
44,CO,08,063,40603.0,41563.0,,,,22462.0
45,CO,08,065,45367.0,49688.0,,,,41216.0
46,CO,08,067,60278.0,61385.0,28922.0,49663.0,57344.0,52960.0
47,CO,08,069,59805.0,60557.0,42036.0,36506.0,57875.0,46256.0
48,CO,08,071,45067.0,45376.0,45069.0,15568.0,39659.0,37436.0
49,CO,08,073,39005.0,39398.0,,25833.0,,31458.0
50,CO,08,075,42319.0,42475.0,2499.0,,,40699.0
51,CO,08,077,49322.0,49658.0,39271.0,32689.0,,39535.0
